tweet_id,date,time,text,rating_numerator,rating_denominator,name,categories,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet,favorite_count
776477788987613185,15/09/2016,17:48,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11.0,10.0,Huck,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador_Retriever,0.8848389999999999,True,Chesapeake_Bay_Retriever,0.0575651,True,Paintbrush,0.00576608,False,3249,9858
776218204058357768,15/09/2016,00:36,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13.0,10.0,None,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,Keeshond,0.00222635,True,18497,33345
776201521193218049,14/09/2016,23:30,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10.0,10.0,O,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,0.502228,True,Black-And-Tan_Coonhound,0.154594,True,Bloodhound,0.135176,True,2919,10681
776113305656188928,14/09/2016,17:40,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10.0,Sampson,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Mousetrap,0.777468,False,Black_Widow,0.0939402,False,Paddlewheel,0.0174919,False,5068,13102
776088319444877312,14/09/2016,16:00,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10.0,None,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,Web_Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,179,2045
775842724423557120,13/09/2016,23:44,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10.0,Blue,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,0.520022,True,Bath_Towel,0.0287747,False,French_Bulldog,0.0259901,True,3116,13022
775733305207554048,13/09/2016,16:30,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11.0,10.0,Anakin,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Long-Horned_Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros_Beetle,0.0278061,False,4627,15413
775729183532220416,13/09/2016,16:13,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13.0,10.0,None,,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,Web_Site,0.989407,False,Hand-Held_Computer,0.00213902,False,Menu,0.00211536,False,5302,14361
775364825476165632,12/09/2016,16:05,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10.0,Finley,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,3472,8295
775085132600442880,11/09/2016,21:34,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,10.0,Tucker,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.316565,True,Golden_Retriever,0.241929,True,Pomeranian,0.157524,True,5488,17281
774757898236878852,10/09/2016,23:54,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,10.0,Finley,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,Toy_Poodle,0.7199409999999999,True,Miniature_Poodle,0.251546,True,Lakeland_Terrier,0.00700838,True,2035,9462
774639387460112384,10/09/2016,16:03,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10.0,Sprinkles,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_Hound,0.6275930000000001,True,Basenji,0.128705,True,Ibizan_Hound,0.126282,True,2013,7508
774314403806253056,09/09/2016,18:31,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10.0,None,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo_Dog,0.5960449999999999,True,Siberian_Husky,0.223067,True,Saluki,0.0363247,True,6478,24167
773985732834758656,08/09/2016,20:45,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,10.0,Winnie,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Giant_Panda,0.451149,False,Fur_Coat,0.148001,False,Pug,0.10957,True,4492,11925
773922284943896577,08/09/2016,16:33,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,10.0,Heinrich,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,1999,7110
773704687002451968,08/09/2016,02:09,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10.0,Loki,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky_Terrier,0.324251,True,Yorkshire_Terrier,0.18121,True,Airedale,0.133436,True,1891,7317
773670353721753600,07/09/2016,23:52,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10.0,Shakespeare,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_Sheepdog,0.969311,True,Maltese_Dog,0.013243,True,Soft-Coated_Wheaten_Terrier,0.00485731,True,1501,5935
773547596996571136,07/09/2016,15:44,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,10.0,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_Elkhound,0.372202,True,Chesapeake_Bay_Retriever,0.13718699999999998,True,Malamute,0.07143619999999999,True,7126,24553
773308824254029826,06/09/2016,23:56,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12.0,10.0,Bungalo,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,Shopping_Cart,0.572349,False,Labrador_Retriever,0.151406,True,Shopping_Basket,0.107102,False,8640,25846
773247561583001600,06/09/2016,19:52,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10.0,Chip,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Seat_Belt,0.713588,False,Miniature_Pinscher,0.08336879999999999,True,Brabancon_Griffon,0.0756961,True,3699,10414
773191612633579521,06/09/2016,16:10,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,10.0,Grey,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim_Spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_Springer_Spaniel,0.14461400000000002,True,4736,11117
772877495989305348,05/09/2016,19:22,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11.0,10.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,Tabby,0.218303,False,Norwegian_Elkhound,0.138523,True,Wombat,0.0742172,False,4501,9555
772826264096874500,05/09/2016,15:58,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,10.0,Roosevelt,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,Basset,0.915351,True,Walker_Hound,0.0724159,True,Beagle,0.00822894,True,2669,8842
772581559778025472,04/09/2016,23:46,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10.0,10.0,None,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,Border_Collie,0.128352,True,Saint_Bernard,0.0594755,True,1968,7192
772193107915964416,03/09/2016,22:02,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10.0,Willem,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,1612,6665
772152991789019136,03/09/2016,19:23,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10.0,None,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden_Retriever,0.275318,True,Irish_Setter,0.100988,True,Vizsla,0.07352489999999999,True,1300,4181
772117678702071809,03/09/2016,17:02,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12.0,10.0,Jack,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador_Retriever,0.217821,True,Beagle,0.157677,True,Golden_Retriever,0.127726,True,848,4165
772114945936949249,03/09/2016,16:52,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10.0,Finn,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,0.803293,True,Toy_Terrier,0.052979999999999985,True,Italian_Greyhound,0.0372388,True,546,3005
772102971039580160,03/09/2016,16:04,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,10.0,Penny,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_Sheepdog,0.0637031,True,1065,4448
771770456517009408,02/09/2016,18:03,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,10.0,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318,True,Collie,0.192031,True,Border_Collie,0.121626,True,3924,13356
771500966810099713,02/09/2016,00:12,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12.0,10.0,Dakota,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,Labrador_Retriever,0.833952,True,Golden_Retriever,0.103223,True,Soccer_Ball,0.0120939,False,3018,9167
771380798096281600,01/09/2016,16:14,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10.0,Fizz,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.503728,True,Border_Collie,0.450944,True,English_Springer,0.0126928,True,5912,11746
771136648247640064,01/09/2016,00:04,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,10.0,Dixie,,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,Bathtub,0.36866,False,Golden_Retriever,0.297402,True,Tub,0.201711,False,3357,10223
771102124360998913,31/08/2016,21:47,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,10.0,Charlie,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,Labrador_Retriever,0.568789,True,Pug,0.179918,True,Staffordshire_Bullterrier,0.0344374,True,1663,6898
771014301343748096,31/08/2016,15:58,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7.0,10.0,None,,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False,1782,7032
770787852854652928,31/08/2016,00:58,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10.0,Winston,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese_Mountain_Dog,0.787812,True,Greater_Swiss_Mountain_Dog,0.163946,True,Entlebucher,0.020293400000000003,True,1415,5498
770772759874076672,30/08/2016,23:58,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10.0,Sebastian,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,0.979515,True,Golden_Retriever,0.0102187,True,Pomeranian,0.00460604,True,1626,5749
770655142660169732,30/08/2016,16:11,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,11.0,10.0,None,,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,Madagascar_Cat,0.494803,False,Skunk,0.161184,False,Paper_Towel,0.0915715,False,2013,8130
770414278348247044,30/08/2016,00:14,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11.0,10.0,Al,,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,Maillot,0.5805279999999999,False,Maillot,0.08144889999999999,False,Golden_Retriever,0.0535696,True,2390,6987
770293558247038976,29/08/2016,16:14,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10.0,Jackson,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian_Greyhound,0.931668,True,Mexican_Hairless,0.0388962,True,Whippet,0.0131514,True,1718,6923
770069151037685760,29/08/2016,01:22,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10.0,Carbon,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston_Bull,0.414965,True,American_Staffordshire_Terrier,0.286985,True,Staffordshire_Bullterrier,0.11497,True,2651,8385
769940425801170949,28/08/2016,16:51,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12.0,10.0,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,Miniature_Pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_Bullterrier,0.0309433,True,11131,34948
769695466921623552,28/08/2016,00:37,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13.0,10.0,Titan,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458372,True,1926,7101
769212283578875904,26/08/2016,16:37,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12.0,10.0,DonDon,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden_Retriever,0.16653800000000002,True,Pekinese,0.148215,True,Cocker_Spaniel,0.0827351,True,1969,5980
768970937022709760,26/08/2016,00:38,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12.0,10.0,Kirby,,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,Golden_Retriever,0.110658,True,Mousetrap,0.08639889999999999,False,7574,16017
768855141948723200,25/08/2016,16:58,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11.0,10.0,Jesse,,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,0.7202189999999999,True,Brabancon_Griffon,0.0583653,True,Rottweiler,0.0551135,True,1034,4660
768609597686943744,25/08/2016,00:43,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10.0,10.0,Lou,,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,0.183283,True,Italian_Greyhound,0.136012,True,Whippet,0.0601299,True,1382,4580
768596291618299904,24/08/2016,23:50,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12.0,10.0,Oakley,,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great_Pyrenees,0.729745,True,Golden_Retriever,0.237961,True,Labrador_Retriever,0.0209033,True,1473,5592
768473857036525572,24/08/2016,15:43,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11.0,10.0,Chevy,,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Labrador_Retriever,0.73917,True,Chesapeake_Bay_Retriever,0.246488,True,Kelpie,0.00689234,True,3958,15110
768193404517830656,23/08/2016,21:09,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8.0,10.0,Gerald,doggo,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Lion,0.396984,False,Ram,0.30085100000000004,False,Cheetah,0.094474,False,4080,12157
767884188863397888,23/08/2016,00:40,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10.0,10.0,Tito,,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,Coral_Reef,0.32774000000000003,False,Cliff,0.157182,False,Lakeside,0.0488096,False,1634,5309
767754930266464257,22/08/2016,16:06,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11.0,10.0,Philbert,,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,Vizsla,0.307794,True,Fountain,0.14218499999999998,False,Chesapeake_Bay_Retriever,0.113903,True,6221,17814
767500508068192258,21/08/2016,23:15,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12.0,10.0,Louie,,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,Chow,0.483228,True,Golden_Retriever,0.16506300000000002,True,Norfolk_Terrier,0.0601729,True,2688,8295
767191397493538821,21/08/2016,02:47,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13.0,10.0,None,doggo,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.039532300000000006,False,4406,13643
767122157629476866,20/08/2016,22:12,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13.0,10.0,Rupert,,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,Toy_Poodle,0.873841,True,Miniature_Poodle,0.0591918,True,Irish_Terrier,0.035306,True,3261,11227
766793450729734144,20/08/2016,00:26,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10.0,10.0,Rufus,,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.07269860000000003,True,1565,5650
766693177336135680,19/08/2016,17:47,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11.0,10.0,Brudge,,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,Vizsla,0.015031999999999997,True,Rhodesian_Ridgeback,0.00963084,True,918,4484
766423258543644672,18/08/2016,23:55,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9.0,10.0,Shadoe,,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_Elkhound,0.000253109,True,1825,6671
766313316352462849,18/08/2016,16:38,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,12.0,10.0,Oscar,,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,Toy_Poodle,0.966896,True,Miniature_Poodle,0.0164243,True,Cocker_Spaniel,0.0102271,True,2166,7493
766069199026450432,18/08/2016,00:28,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12.0,10.0,Juno,,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,0.484855,True,Beagle,0.4375270000000001,True,Basset,0.0105854,True,1003,4765
766008592277377025,17/08/2016,20:27,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11.0,10.0,Angel,,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,Welsh_Springer_Spaniel,0.7281529999999999,True,Basset,0.103842,True,Brittany_Spaniel,0.06241430000000001,True,571,4149
765719909049503744,17/08/2016,01:20,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12.0,10.0,Brat,,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden_Retriever,0.969518,True,Labrador_Retriever,0.0216961,True,Border_Terrier,0.00207455,True,2475,8021
765669560888528897,16/08/2016,22:00,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,12.0,10.0,Tove,,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,Beagle,0.993333,True,Walker_Hound,0.00290219,True,Basset,0.00241518,True,1407,5760
765395769549590528,16/08/2016,03:52,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13.0,10.0,None,,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_Sheepdog,0.0388749,True,3127,20539
765371061932261376,16/08/2016,02:14,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11.0,10.0,Louie,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden_Retriever,0.829456,True,Labrador_Retriever,0.08937089999999999,True,Kuvasz,0.0170275,True,2475,7842
765222098633691136,15/08/2016,16:22,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10.0,10.0,Gromit,,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.556595,True,Whippet,0.151047,True,American_Staffordshire_Terrier,0.0964355,True,3914,12902
764857477905154048,14/08/2016,16:13,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12.0,10.0,Aubie,,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_Mountain_Dog,0.7920590000000001,True,Appenzeller,0.155034,True,Entlebucher,0.038373800000000007,True,2029,7099
764259802650378240,13/08/2016,00:38,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10.0,10.0,Kota,,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_Shepherd,0.973677,True,Malinois,0.025949700000000003,True,Kelpie,0.000191568,True,1745,6718
763837565564780549,11/08/2016,20:40,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11.0,10.0,Alfie,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Malamute,0.375098,True,Jean,0.0693617,False,Keeshond,0.0505276,True,4858,14041
763183847194451968,10/08/2016,01:23,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8.0,10.0,Clark,,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,Miniature_Poodle,0.354674,True,Toy_Poodle,0.338642,True,Teddy,0.155828,False,1702,6004
763103485927849985,09/08/2016,20:03,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,10.0,10.0,Belle,,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2,Seat_Belt,0.685821,False,Ice_Bear,0.0815972,False,Chow,0.0390848,True,2602,8163
762699858130116608,08/08/2016,17:19,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11.0,10.0,Leela,,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,Kelpie,0.519047,True,German_Shepherd,0.296069,True,Dingo,0.0610053,False,4190,13518
762471784394268675,08/08/2016,02:13,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12.0,10.0,Glenn,,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed,0.540276,True,Standard_Poodle,0.279802,True,Toy_Poodle,0.102058,True,7612,12571
762464539388485633,08/08/2016,01:44,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12.0,10.0,Buddy,,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4,Chow,0.999953,True,Tibetan_Mastiff,2.33591e-05,True,Dhole,3.01033e-06,False,4839,11503
762316489655476224,07/08/2016,15:56,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,11.0,10.0,Scout,,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African_Grey,0.270468,False,Madagascar_Cat,0.0761865,False,Television,0.0333058,False,1298,5350
762035686371364864,06/08/2016,21:20,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,14.0,10.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,Home_Theater,0.06315180000000001,False,Cash_Machine,0.0466921,False,Theater_Curtain,0.0462768,False,17919,35400
761976711479193600,06/08/2016,17:26,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12.0,10.0,Shelby,,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_Retriever,0.475552,True,Chesapeake_Bay_Retriever,0.082898,True,Staffordshire_Bullterrier,0.048464,True,2310,5992
